G,N,K,O,M,H,Z
0,144,394.32030625,469.04730625,nan,nan,173.904422601607
144,0,61.74030625,93.26730625,nan,nan,1.40963999291115
394.32030625,61.74030625,0,3.24,nan,nan,44.491800047259
469.04730625,93.26730625,3.24,0,nan,nan,71.7445826559546
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
173.904422601607,1.40963999291115,44.491800047259,71.7445826559546,nan,nan,0
