G,N,K,O,M,H,Z
0,0.653926467406664,1.58133648232323,2.01215679487424,2.59026716544583,3.72970144863419,0.992878364475059
-0.653926467406664,0,0.927410014916562,1.35823032746758,1.93634069803916,3.07577498122753,0.338951897068395
-1.58133648232323,-0.927410014916562,0,0.430820312551014,1.0089306831226,2.14836496631097,-0.588458117848166
-2.01215679487424,-1.35823032746758,-0.430820312551014,0,0.578110370571587,1.71754465375995,-1.01927843039918
-2.59026716544583,-1.93634069803916,-1.0089306831226,-0.578110370571587,0,1.13943428318836,-1.59738880097077
-3.72970144863419,-3.07577498122753,-2.14836496631097,-1.71754465375995,-1.13943428318836,0,-2.73682308415913
-0.992878364475059,-0.338951897068395,0.588458117848166,1.01927843039918,1.59738880097077,2.73682308415913,0
