G,N,K,O,M,H,Z
0,nan,nan,nan,nan,nan,-0.280087311337828
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
0.280087311337828,nan,nan,nan,nan,nan,0
