sample	replicate	trs
1	1	((nd2:2.410242885752456[&state=0],(nd4:0.19135867914850666[&state=0],(((((nd24:0.5465930995546355[&state=0],((nd38:1.4437497997728852[&state=0],nd39:3.3630504369473235[&state=0]):1.4440699452277275[&state=0],(((nd42:3.930666133504258[&state=0],(nd46:0.9162908644821774[&state=0],nd47:2.148165270872669[&state=0]):0.5359245590838829[&state=0]):0.3297958292921664[&state=0],((((nd82:3.1616995756735506[&state=0],(((nd136:2.560410190631911[&state=0],nd137:2.560410190631911[&state=0]):3.391858356925342[&state=0],nd93:2.357381091400667[&state=0]):0.14505097682446572[&state=0],(nd118:1.5135930856128192[&state=0],nd119:2.5797348065721577[&state=0]):2.2445165007551444[&state=0]):0.16758846965304872[&state=0]):1.7739898350899619[&state=0],(nd78:1.2223599504717737[&state=0],(((nd184:0.7873876519777112[&state=0],(nd194:0.09601312934890399[&state=0],nd195:0.09601312934890399[&state=0]):0.6913745226288072[&state=0]):1.3398414717179918[&state=0],(nd160:1.4570186101373523[&state=0],nd161:0.22123954101976445[&state=0]):0.6702105135583506[&state=0]):1.0022757651851628[&state=0],(nd130:1.3606431397845[&state=0],nd131:2.913588386024243[&state=0]):0.21591650285662312[&state=0]):4.1943015663773595[&state=0]):0.7150913738665031[&state=0]):1.3839298647463083[&state=0],(nd102:0.19594495638019732[&state=0],((((nd154:0.24581719958652729[&state=0],((nd178:0.9931249935488189[&state=0],nd179:0.9802735745233399[&state=0]):0.25503054247950174[&state=0],(nd174:1.0653862277712065[&state=0],(nd188:0.4573372973258481[&state=0],nd189:0.4573372973258481[&state=0]):0.6080489304453586[&state=0]):0.18276930825711388[&state=0]):0.3348369757106808[&state=0]):0.3899320796412459[&state=0],nd153:1.9729245913802471[&state=0]):0.4319225402966739[&state=0],((nd196:0.037146818710337565[&state=0],nd197:0.037146818710337565[&state=0]):1.038304328025817[&state=0],nd173:1.0754511467361545[&state=0]):1.3293959849407664[&state=0]):0.9551437573928689[&state=0],(nd142:0.848616016564095[&state=0],nd143:2.3174149022678816[&state=0]):1.042575986801908[&state=0]):1.2223525429319548[&state=0]):4.8404842618692925[&state=0]):4.050277161374206[&state=0],(((nd52:2.0365673024998263[&state=0],nd53:1.8485941106970223[&state=0]):0.2705177377750448[&state=0],(nd54:3.2342473500655617[&state=0],(((((nd96:0.7203331951558926[&state=0],nd97:5.704081491403826[&state=0]):1.9860768134946591[&state=0],(nd80:1.0611135139315067[&state=0],nd81:0.08644054904930365[&state=0]):1.376918518015656[&state=0]):0.9369428277047795[&state=0],(nd84:2.3463111746704195[&state=0],(nd104:2.756796373215384[&state=0],nd105:0.7516502529283207[&state=0]):2.1011000464802887[&state=0]):2.437957953139284[&state=0]):0.7983054054721617[&state=0],(nd64:0.03829145263645823[&state=0],(nd72:0.6582613845397244[&state=0],(nd76:1.1960736051163634[&state=0],nd77:1.6210356484749329[&state=0]):0.27388592618965[&state=0]):1.2701260290686407[&state=0]):0.27290718883378196[&state=0]):0.36200514512855525[&state=0],nd59:1.9583803967562874[&state=0]):2.626217662187629[&state=0]):0.40589204520688815[&state=0]):0.19370923828991912[&state=0],(((((nd176:1.0293655995157425[&state=0],nd177:1.0293655995157425[&state=0]):2.9960660003817314[&state=0],nd109:0.79193671117649[&state=0]):0.00825358112170926[&state=0],(nd128:2.1982127232633326[&state=0],nd129:2.958589217995193[&state=0]):1.0750959630239902[&state=0]):2.118442793311358[&state=0],(((((nd116:3.1851009082910546[&state=0],nd117:1.8117549618960955[&state=0]):0.10159403479688064[&state=0],nd111:0.6973733625905931[&state=0]):1.338163234517486[&state=0],(nd114:3.4953494117250834[&state=0],nd115:0.5785060444710961[&state=0]):1.376169551631649[&state=0]):0.4675063708710002[&state=0],(((nd134:0.7176050408648952[&state=0],(nd158:0.6083246446371726[&state=0],(nd182:0.18853603497799432[&state=0],(nd186:0.6715176378180006[&state=0],nd187:0.3445950804978394[&state=0]):0.1305642115825895[&state=0]):0.7094292043127988[&state=0]):1.299698547852006[&state=0]):0.045480983290895734[&state=0],(nd146:0.48048378286800153[&state=0],(nd190:0.3581372605430509[&state=0],nd191:0.3581372605430509[&state=0]):1.8972743831944354[&state=0]):0.6012789411188038[&state=0]):0.18446961045311522[&state=0],nd127:3.041160195309406[&state=0]):2.755456464193878[&state=0]):0.18000408337873286[&state=0],((nd120:0.5308042102186734[&state=0],nd121:2.6224148963663265[&state=0]):0.598465032573553[&state=0],((nd192:0.1949947004424549[&state=0],nd193:0.1949947004424549[&state=0]):2.121633211131602[&state=0],(nd150:2.0367764499449734[&state=0],((nd162:1.3686695584219475[&state=0],((nd168:0.698447535804832[&state=0],nd169:1.1680224673124862[&state=0]):0.013649732957047852[&state=0],(nd170:1.1109446703201793[&state=0],nd171:1.1109446703201793[&state=0]):0.07072752994935462[&state=0]):0.1869973581524134[&state=0]):0.15118290232542853[&state=0],(nd180:0.07805621182838006[&state=0],nd181:0.8685213887035335[&state=0]):0.6513310720438426[&state=0]):0.5169239891975975[&state=0]):0.2798514616290837[&state=0]):1.670682030458134[&state=0]):1.9893108008498266[&state=0]):0.17550723144852332[&state=0]):2.3967077743311047[&state=0],nd69:0.08948001384831036[&state=0]):4.464394880226771[&state=0]):0.4598742263568262[&state=0]):0.6323388241872923[&state=0]):1.052903088685853[&state=0],(nd34:2.179957145110858[&state=0],nd35:0.2318708363810849[&state=0]):0.12696729212696167[&state=0]):0.6794188872283393[&state=0]):1.3518749835500867[&state=0]):2.127797222116775[&state=0],(nd16:0.8570009861962185[&state=0],nd17:0.5507764535099977[&state=0]):0.45318937250373476[&state=0]):0.7131229636784273[&state=0],nd13:0.19205303227537696[&state=0]):1.4850894728295718[&state=0],nd9:2.763105063586586[&state=0]):0.2654128827507597[&state=0],(((nd20:0.6689276257920257[&state=0],nd21:3.2479944931372353[&state=0]):0.41267896042466906[&state=0],((((nd100:2.559471609279665[&state=0],(nd140:2.363271120616794[&state=0],nd141:2.363271120616794[&state=0]):2.5509040170291395[&state=0]):5.88544779376092[&state=0],nd57:1.089877473680736[&state=0]):6.3323542203501555[&state=0],(nd30:0.04598152389174295[&state=0],(nd36:1.3627743545989344[&state=0],nd37:0.15475085939819236[&state=0]):0.24677390729240523[&state=0]):1.917282016244238[&state=0]):0.7245476379742001[&state=0],nd23:1.7508759988263844[&state=0]):0.4864314735639982[&state=0]):3.133656634943601[&state=0],nd11:0.9761265076175006[&state=0]):0.3044502820335378[&state=0]):0.8775601588741007[&state=0]):1.2445160329373548[&state=0]):0.29876062791618363[&state=16]):0.0[&state=16];
