sample	replicate	trs
1	1	((((((nd153:0.20212688983872332,nd154:0.20212688983872332)nd51:3.162368441859488,((nd157:0.1716758582791051,nd158:0.1716758582791051)nd121:0.6721815766037644,(nd133:0.6786005604170142,nd134:0.6786005604170142)nd122:0.1652568744658554)nd52:2.5206378968153422)nd49:0.10301101610090617,(((nd99:1.42645628247434,(nd159:0.10785536079649072,nd160:0.10785536079649072)nd100:1.3186009216778494)nd77:0.8171625457178139,(nd115:0.9193044378918463,(nd137:0.5900798336773929,nd138:0.5900798336773929)nd116:0.3292246042144536)nd78:1.3243143903003072)nd69:0.3207620230443559,(nd131:0.7417016273934128,nd132:0.7417016273934128)nd70:1.822679223843097)nd50:0.9031254965626082)nd47:0.2283784064886331,((nd97:1.449334851320844,((nd147:0.427594703197652,nd148:0.427594703197652)nd113:0.4984874276154159,nd114:0.9260821308130679)nd98:0.5232527205077757)nd59:1.7142228698158335,(nd145:0.4532964040442515,nd146:0.4532964040442515)nd60:2.710261317092426)nd46:0.5323270331510738)nd29:5.830811112148261,(((nd101:1.4242299736458104,(nd139:0.8020046459758643,nd124:0.8020046459758643)nd102:0.6222253276699459)nd93:0.3366445482287852,nd94:1.7608745218745954)nd79:0.4764045374393209,(((nd125:0.7978487764635663,nd126:0.7978487764635663)nd91:1.046061031930002,nd92:1.843909808393569)nd89:0.06380047053347597,nd90:1.9077102789270448)nd80:0.3295687803868717)nd63:7.2894168071220955)nd5:7.770066570755099,(((((((nd135:0.6520866799228245,nd136:0.6520866799228245)nd107:0.6756064253430288,(nd143:0.47770688997783645,nd144:0.47770688997783645)nd112:0.8499862152880169)nd67:1.318066035452112,(nd105:1.3829488420435538,nd106:1.3829488420435538)nd68:1.2628102986744114)nd43:1.3216682274074614,(nd119:0.8880528974390912,(nd149:0.40602873657559596,nd150:0.40602873657559596)nd120:0.4820241608634953)nd88:3.079374470686335)nd41:4.441261704049749,nd86:8.408689072175177)nd9:2.514429187003641,(((nd155:0.1922411227289652,nd156:0.1922411227289652)nd75:2.668585484841926,(nd83:2.0255294565996396,((nd129:0.779049129532342,nd130:0.779049129532342)nd127:0.013721746658626032,nd128:0.792770876190968)nd84:1.2327585804086714)nd66:0.8352971509712511)nd21:4.037844236044417,(nd141:0.5497699571325125,nd142:0.5497699571325125)nd82:6.348900886482794)nd10:4.024447415563508)nd7:0.47366836398481166,((nd109:1.0156473963841526,nd110:1.0156473963841526)nd35:3.778142592091153,(((nd151:0.2762667072428525,nd152:0.2762667072428525)nd71:2.160618864851605,nd117:2.4368855720944573)nd61:0.6345984840170709,(nd95:1.5482171564961884,nd96:1.5482171564961884)nd74:1.5232668996153402)nd40:1.7223059323637777)nd8:6.60299663468832)nd4:5.899975814027484)nd1:0.0;
