G,N,K,O,M,H,Z
0,144,394.32030625,nan,nan,nan,134.612961732042
144,0,61.74030625,nan,nan,nan,0.158179123345935
394.32030625,61.74030625,0,nan,nan,nan,68.1486141776937
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan
134.612961732042,0.158179123345935,68.1486141776937,nan,nan,nan,0
